memory_system,model,model_label,scale,s,s_label,key,question_id,question_type,question_type_short,success,retrieval_calls,pass_at_b2,p_budget_exhausted,p_wrong_within_budget,api_calls,prompt_tokens,completion_tokens,total_tokens,stopped_by
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_0b2f1d21,gpt4_0b2f1d21,,unknown,True,6,False,True,False,6,428668,165,428833,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_15e38248,gpt4_15e38248,,unknown,False,6,False,True,False,6,404641,291,404932,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_18c2b244,gpt4_18c2b244,,unknown,False,6,False,True,False,6,309681,278,309959,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_1916e0ea,gpt4_1916e0ea,,unknown,False,6,False,True,False,6,485162,145,485307,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_194be4b3,gpt4_194be4b3,,unknown,False,6,False,True,False,6,380128,106,380234,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_1a1dc16d,gpt4_1a1dc16d,,unknown,False,6,False,True,False,6,458328,102,458430,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_1d4ab0c9,gpt4_1d4ab0c9,,unknown,False,6,False,True,False,6,470433,195,470628,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_1d80365e,gpt4_1d80365e,,unknown,True,6,False,True,False,6,336208,179,336387,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_1e4a8aeb,gpt4_1e4a8aeb,,unknown,False,6,False,True,False,6,436338,132,436470,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_1e4a8aec,gpt4_1e4a8aec,,unknown,False,6,False,True,False,6,380671,134,380805,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_213fd887,gpt4_213fd887,,unknown,True,6,False,True,False,6,416120,197,416317,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_21adecb5,gpt4_21adecb5,,unknown,False,6,False,True,False,6,437283,150,437433,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_2312f94c,gpt4_2312f94c,,unknown,False,1,False,False,True,1,35308,44,35352,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_2487a7cb,gpt4_2487a7cb,,unknown,False,6,False,True,False,6,393514,150,393664,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_2655b836,gpt4_2655b836,,unknown,True,6,False,True,False,6,325604,171,325775,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_2ba83207,gpt4_2ba83207,,unknown,False,6,False,True,False,6,332426,178,332604,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_2c50253f,gpt4_2c50253f,,unknown,False,6,False,True,False,6,349342,117,349459,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_2d58bcd6,gpt4_2d58bcd6,,unknown,False,6,False,True,False,6,389163,201,389364,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_2f56ae70,gpt4_2f56ae70,,unknown,False,6,False,True,False,6,387711,122,387833,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_2f584639,gpt4_2f584639,,unknown,False,6,False,True,False,6,323737,149,323886,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_2f8be40d,gpt4_2f8be40d,,unknown,False,6,False,True,False,6,437636,128,437764,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_2f91af09,gpt4_2f91af09,,unknown,False,6,False,True,False,6,462576,201,462777,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_31ff4165,gpt4_31ff4165,,unknown,False,6,False,True,False,6,424870,157,425027,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_372c3eed,gpt4_372c3eed,,unknown,False,6,False,True,False,6,326901,205,327106,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_372c3eed_abs,gpt4_372c3eed_abs,,unknown,False,6,False,True,False,6,378922,213,379135,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_385a5000,gpt4_385a5000,,unknown,False,6,False,True,False,6,366877,159,367036,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_45189cb4,gpt4_45189cb4,,unknown,False,6,False,True,False,6,282203,97,282300,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_468eb063,gpt4_468eb063,,unknown,False,6,False,True,False,6,405043,130,405173,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_468eb064,gpt4_468eb064,,unknown,False,6,False,True,False,6,329064,173,329237,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_483dd43c,gpt4_483dd43c,,unknown,False,6,False,True,False,6,370498,249,370747,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_4929293a,gpt4_4929293a,,unknown,True,6,False,True,False,6,481648,124,481772,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_4929293b,gpt4_4929293b,,unknown,False,6,False,True,False,6,283595,167,283762,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_4cd9eba1,gpt4_4cd9eba1,,unknown,False,6,False,True,False,6,395754,162,395916,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_4edbafa2,gpt4_4edbafa2,,unknown,True,6,False,True,False,6,388476,121,388597,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_4ef30696,gpt4_4ef30696,,unknown,False,6,False,True,False,6,315404,160,315564,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_4fc4f797,gpt4_4fc4f797,,unknown,False,6,False,True,False,6,427019,130,427149,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_5438fa52,gpt4_5438fa52,,unknown,False,6,False,True,False,6,390109,159,390268,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_5501fe77,gpt4_5501fe77,,unknown,False,3,False,True,False,3,140209,118,140327,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_59149c77,gpt4_59149c77,,unknown,True,6,False,True,False,6,366855,298,367153,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_59149c78,gpt4_59149c78,,unknown,False,6,False,True,False,6,424691,173,424864,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_59c863d7,gpt4_59c863d7,,unknown,False,6,False,True,False,6,438140,125,438265,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_5dcc0aab,gpt4_5dcc0aab,,unknown,True,5,False,True,False,5,252392,91,252483,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_61e13b3c,gpt4_61e13b3c,,unknown,False,6,False,True,False,6,421264,174,421438,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_65aabe59,gpt4_65aabe59,,unknown,True,6,False,True,False,6,417594,150,417744,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_68e94287,gpt4_68e94287,,unknown,False,6,False,True,False,6,410970,97,411067,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_68e94288,gpt4_68e94288,,unknown,True,6,False,True,False,6,311976,188,312164,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_6dc9b45b,gpt4_6dc9b45b,,unknown,False,1,False,False,True,1,32909,9,32918,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_6ed717ea,gpt4_6ed717ea,,unknown,True,6,False,True,False,6,335790,122,335912,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_70e84552,gpt4_70e84552,,unknown,False,6,False,True,False,6,436878,127,437005,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_70e84552_abs,gpt4_70e84552_abs,,unknown,True,6,False,True,False,6,437136,132,437268,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_731e37d7,gpt4_731e37d7,,unknown,False,6,False,True,False,6,350451,132,350583,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_74aed68e,gpt4_74aed68e,,unknown,True,6,False,True,False,6,467540,138,467678,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_76048e76,gpt4_76048e76,,unknown,True,6,False,True,False,6,305653,205,305858,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_78cf46a3,gpt4_78cf46a3,,unknown,True,6,False,True,False,6,397201,120,397321,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_7a0daae1,gpt4_7a0daae1,,unknown,False,6,False,True,False,6,407298,135,407433,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_7abb270c,gpt4_7abb270c,,unknown,False,6,False,True,False,6,327674,151,327825,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_7bc6cf22,gpt4_7bc6cf22,,unknown,False,6,False,True,False,6,376221,180,376401,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_7ca326fa,gpt4_7ca326fa,,unknown,False,6,False,True,False,6,415074,140,415214,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_7ddcf75f,gpt4_7ddcf75f,,unknown,True,2,True,False,False,2,89518,36,89554,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_7de946e7,gpt4_7de946e7,,unknown,True,6,False,True,False,6,402663,132,402795,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_7f6b06db,gpt4_7f6b06db,,unknown,False,6,False,True,False,6,408655,171,408826,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_7fce9456,gpt4_7fce9456,,unknown,False,6,False,True,False,6,361382,238,361620,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_8279ba02,gpt4_8279ba02,,unknown,False,6,False,True,False,6,385546,106,385652,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_8279ba03,gpt4_8279ba03,,unknown,False,6,False,True,False,6,366119,208,366327,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_85da3956,gpt4_85da3956,,unknown,False,1,False,False,True,1,34940,9,34949,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_88806d6e,gpt4_88806d6e,,unknown,False,6,False,True,False,6,400818,163,400981,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_8c8961ae,gpt4_8c8961ae,,unknown,False,6,False,True,False,6,370658,151,370809,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_8e165409,gpt4_8e165409,,unknown,True,6,False,True,False,6,421872,147,422019,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_93159ced,gpt4_93159ced,,unknown,False,6,False,True,False,6,340849,158,341007,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_93159ced_abs,gpt4_93159ced_abs,,unknown,True,6,False,True,False,6,309171,146,309317,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_93f6379c,gpt4_93f6379c,,unknown,False,6,False,True,False,6,457168,267,457435,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_98f46fc6,gpt4_98f46fc6,,unknown,False,6,False,True,False,6,270984,145,271129,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_9a159967,gpt4_9a159967,,unknown,False,6,False,True,False,6,362556,185,362741,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_a1b77f9c,gpt4_a1b77f9c,,unknown,False,6,False,True,False,6,402624,264,402888,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_a2d1d1f6,gpt4_a2d1d1f6,,unknown,True,6,False,True,False,6,365551,175,365726,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_a56e767c,gpt4_a56e767c,,unknown,False,6,False,True,False,6,349157,127,349284,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_ab202e7f,gpt4_ab202e7f,,unknown,False,6,False,True,False,6,466892,119,467011,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_af6db32f,gpt4_af6db32f,,unknown,True,6,False,True,False,6,354203,132,354335,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_b0863698,gpt4_b0863698,,unknown,True,1,True,False,False,1,34560,9,34569,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_b4a80587,gpt4_b4a80587,,unknown,False,6,False,True,False,6,448985,130,449115,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_b5700ca0,gpt4_b5700ca0,,unknown,False,6,False,True,False,6,371219,119,371338,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_b5700ca9,gpt4_b5700ca9,,unknown,False,2,False,False,True,2,74942,27,74969,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_c27434e8,gpt4_c27434e8,,unknown,False,6,False,True,False,6,374964,169,375133,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_c27434e8_abs,gpt4_c27434e8_abs,,unknown,False,6,False,True,False,6,395035,148,395183,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_cd90e484,gpt4_cd90e484,,unknown,False,6,False,True,False,6,340807,179,340986,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_d12ceb0e,gpt4_d12ceb0e,,unknown,False,6,False,True,False,6,377578,153,377731,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_d31cdae3,gpt4_d31cdae3,,unknown,True,6,False,True,False,6,370210,208,370418,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_d6585ce8,gpt4_d6585ce8,,unknown,False,6,False,True,False,6,311938,192,312130,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_d6585ce9,gpt4_d6585ce9,,unknown,False,6,False,True,False,6,287062,127,287189,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_d84a3211,gpt4_d84a3211,,unknown,False,6,False,True,False,6,397161,133,397294,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_d9af6064,gpt4_d9af6064,,unknown,True,6,False,True,False,6,438937,124,439061,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_e05b82a6,gpt4_e05b82a6,,unknown,False,6,False,True,False,6,296480,233,296713,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_e061b84f,gpt4_e061b84f,,unknown,False,6,False,True,False,6,385189,123,385312,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_e061b84g,gpt4_e061b84g,,unknown,False,6,False,True,False,6,364468,142,364610,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_e072b769,gpt4_e072b769,,unknown,False,6,False,True,False,6,428548,159,428707,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_e414231e,gpt4_e414231e,,unknown,True,6,False,True,False,6,411328,150,411478,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_e414231f,gpt4_e414231f,,unknown,False,6,False,True,False,6,440780,114,440894,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_ec93e27f,gpt4_ec93e27f,,unknown,True,6,False,True,False,6,421141,195,421336,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_f2262a51,gpt4_f2262a51,,unknown,False,6,False,True,False,6,381658,114,381772,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_f420262c,gpt4_f420262c,,unknown,False,6,False,True,False,6,396598,148,396746,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_f420262d,gpt4_f420262d,,unknown,False,6,False,True,False,6,361347,154,361501,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_f49edff3,gpt4_f49edff3,,unknown,False,6,False,True,False,6,487439,137,487576,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_fa19884c,gpt4_fa19884c,,unknown,True,6,False,True,False,6,438811,250,439061,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_fa19884d,gpt4_fa19884d,,unknown,False,6,False,True,False,6,386180,193,386373,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_fe651585,gpt4_fe651585,,unknown,False,6,False,True,False,6,403154,117,403271,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_2,200,$s_2$,s_2:gpt4_fe651585_abs,gpt4_fe651585_abs,,unknown,True,6,False,True,False,6,404705,132,404837,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:001be529,001be529,,unknown,False,6,False,True,False,6,305484,158,305642,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:00ca467f,00ca467f,,unknown,False,6,False,True,False,6,452319,136,452455,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0100672e,0100672e,,unknown,True,5,False,True,False,5,266594,99,266693,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:01493427,01493427,,unknown,False,1,False,False,True,1,13631,10,13641,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:031748ae,031748ae,,unknown,True,2,True,False,False,2,47733,68,47801,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:031748ae_abs,031748ae_abs,,unknown,False,1,False,False,True,1,38257,9,38266,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:06878be2,06878be2,,unknown,False,2,False,False,True,2,97741,73,97814,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:06db6396,06db6396,,unknown,False,1,False,False,True,1,34501,9,34510,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:06f04340,06f04340,,unknown,False,6,False,True,False,6,400846,152,400998,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:07741c44,07741c44,,unknown,False,1,False,False,True,1,33982,22,34004,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:07741c45,07741c45,,unknown,True,6,False,True,False,6,336639,111,336750,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:078150f1,078150f1,,unknown,False,6,False,True,False,6,358068,151,358219,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:07b6f563,07b6f563,,unknown,False,1,False,False,True,1,37565,36,37601,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0862e8bf,0862e8bf,,unknown,True,2,True,False,False,2,59416,26,59442,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0862e8bf_abs,0862e8bf_abs,,unknown,True,6,False,True,False,6,369788,94,369882,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:08e075c7,08e075c7,,unknown,True,5,False,True,False,5,261183,109,261292,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:08f4fc43,08f4fc43,,unknown,True,6,False,True,False,6,434201,137,434338,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0977f2af,0977f2af,,unknown,False,6,False,True,False,6,396169,161,396330,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:099778bb,099778bb,,unknown,True,6,False,True,False,6,345956,212,346168,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:09ba9854,09ba9854,,unknown,False,6,False,True,False,6,384853,252,385105,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:09ba9854_abs,09ba9854_abs,,unknown,True,3,False,True,False,3,93183,58,93241,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:09d032c9,09d032c9,,unknown,False,1,False,False,True,1,39376,54,39430,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0a34ad58,0a34ad58,,unknown,False,3,False,True,False,3,169785,218,170003,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0a995998,0a995998,,unknown,False,3,False,True,False,3,134249,117,134366,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0bb5a684,0bb5a684,,unknown,False,1,False,False,True,1,37058,9,37067,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0bc8ad92,0bc8ad92,,unknown,False,6,False,True,False,6,453371,170,453541,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0bc8ad93,0bc8ad93,,unknown,False,6,False,True,False,6,340625,139,340764,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0db4c65d,0db4c65d,,unknown,False,6,False,True,False,6,392270,267,392537,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0ddfec37,0ddfec37,,unknown,True,1,True,False,False,1,35562,10,35572,model
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0ddfec37_abs,0ddfec37_abs,,unknown,False,6,False,True,False,6,298762,190,298952,budget
MemOS-text,openai_qwen3-235b-a22b-instruct-2507,Qwen 235B,s_3,300,$s_3$,s_3:0e4e4c46,0e4e4c46,,unknown,True,1,True,False,False,1,35447,11,35458,model
