row_id,model_label,qwen_model_id,dataset_name,s,family,question_type_short,success,llm_judge,f1,retrieval_calls,react_steps,context_tokens,qwen_input_price_cny_per_1m,qwen_output_price_cny_per_1m,qwen_chat_prompt_tokens,qwen_chat_completion_tokens,qwen_chat_calls,qwen_chat_cost_cny,qwen_chat_cost_usd_report,q0_corpus_rows,q0_memory_files_indexed_est,q0_embedding_chunks_est,q0_embedding_prompt_tokens_est,q0_embedding_cost_usd_est,q1_query_embedding_prompt_tokens_est,q1_query_embedding_calls_est,q1_query_embedding_cost_usd_est,embedding_cost_usd_est,embedding_model,embedding_cost_basis,judge_model,judge_prompt_tokens,judge_completion_tokens,judge_calls,judge_cost_usd,total_cost_cny_report,total_cost_usd_report,original_runner_total_cost_usd,result_path,source_root
230,qwen8b,qwen3-8b,s100/longmem_ssa/lm_24_a0070,100,longmem_ssa,SSA,1,1,,1,2,1851,0.5,2.0,2821,128,2,0.0016665,0.00024382571545619475,101,102,1549,581925,0.0116385,17,1,3.4000000000000003e-07,0.01163884,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1422,218,3,0.000344,0.083566814832,0.012226665715456194,0.000344,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
231,qwen8b,qwen3-8b,s100/longmem_ssa/lm_24_a0253,100,longmem_ssa,SSA,1,1,,1,2,1845,0.5,2.0,2821,128,2,0.0016665,0.00024382571545619475,101,102,1632,618276,0.01236552,17,1,3.4000000000000003e-07,0.01236586,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1422,218,3,0.000344,0.08853585112800001,0.012953685715456194,0.000344,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
232,qwen8b,qwen3-8b,s100/longmem_ssa/lm_24_a0272,100,longmem_ssa,SSA,1,1,,1,2,1858,0.5,2.0,2838,122,2,0.001663,0.00024331363024521565,101,102,1550,581792,0.01163584,13,1,2.6e-07,0.0116361,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1416,242,3,0.000358,0.08364027468,0.012237413630245216,0.000358,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
233,qwen8b,qwen3-8b,s100/longmem_ssa/lm_26_a0290,100,longmem_ssa,SSA,0,0,,1,2,2047,0.5,2.0,2990,83,2,0.001661,0.00024302101012465614,101,102,1760,665690,0.0133138,5,1,1.0000000000000001e-07,0.0133139,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1293,175,3,0.000299,0.09470244892,0.013855921010124657,0.000299,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
234,qwen8b,qwen3-8b,s100/longmem_ssa/lm_28_a0047,100,longmem_ssa,SSA,1,1,,1,2,2651,0.5,2.0,3645,128,2,0.0020785,0.00030410546029144964,101,102,1762,675185,0.0135037,13,1,2.6e-07,0.01350396,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1374,253,3,0.000358,0.09682222420800002,0.01416606546029145,0.000358,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
235,qwen8b,qwen3-8b,s100/longmem_ssa/lm_28_a0060,100,longmem_ssa,SSA,1,1,,1,3,3366,0.5,2.0,7613,177,3,0.0041605,0.0006087230057938783,101,102,1641,620344,0.01240688,13,1,2.6e-07,0.01240714,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1356,219,3,0.000335,0.091250478472,0.013350863005793879,0.000335,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
236,qwen8b,qwen3-8b,s100/longmem_ssa/lm_28_a0094,100,longmem_ssa,SSA,1,1,,1,2,2813,0.5,2.0,3828,119,2,0.002152,0.0003148592497220108,101,102,1703,662201,0.01324402,13,1,2.6e-07,0.01324428,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1353,243,3,0.000349,0.09505935014400001,0.013908139249722012,0.000349,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
237,qwen8b,qwen3-8b,s100/longmem_ssa/lm_28_a0109,100,longmem_ssa,SSA,1,1,,1,2,2868,0.5,2.0,3875,118,2,0.0021735,0.0003180049160180254,101,102,1698,646445,0.0129289,13,1,2.6e-07,0.01292916,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1350,240,3,0.000346,0.092906563568,0.013593164916018027,0.000346,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
238,qwen8b,qwen3-8b,s100/longmem_ssa/lm_28_a0141,100,longmem_ssa,SSA,1,1,,1,2,2868,0.5,2.0,3875,118,2,0.0021735,0.0003180049160180254,101,102,1677,643804,0.01287608,13,1,2.6e-07,0.01287634,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1350,228,3,0.000339,0.09249770583200001,0.013533344916018025,0.000339,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
239,qwen8b,qwen3-8b,s100/longmem_ssa/lm_28_a0149,100,longmem_ssa,SSA,1,1,,1,2,2652,0.5,2.0,3645,127,2,0.0020765,0.0003038128401708901,101,102,1655,632414,0.012648280000000001,13,1,2.6e-07,0.012648540000000002,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1371,267,3,0.000366,0.09102827799200001,0.013318352840170892,0.000366,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
240,qwen8b,qwen3-8b,s100/longmem_ssa/lm_28_a0156,100,longmem_ssa,SSA,1,1,,1,2,2647,0.5,2.0,3647,126,2,0.0020755,0.00030366653011061037,101,102,1679,639439,0.012788780000000001,13,1,2.6e-07,0.012789040000000002,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1371,242,3,0.000351,0.09188504539200001,0.013443706530110611,0.000351,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
241,qwen8b,qwen3-8b,s100/longmem_ssa/lm_28_a0195,100,longmem_ssa,SSA,1,1,,1,2,2862,0.5,2.0,3875,118,2,0.0021735,0.0003180049160180254,101,102,1681,629598,0.012591960000000001,13,1,2.6e-07,0.012592220000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1350,246,3,0.00035,0.09063098525600001,0.013260224916018026,0.00035,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
242,qwen8b,qwen3-8b,s100/longmem_ssa/lm_28_a0199,100,longmem_ssa,SSA,1,1,,1,2,2811,0.5,2.0,3828,119,2,0.002152,0.0003148592497220108,101,102,1609,612227,0.012244540000000002,13,1,2.6e-07,0.012244800000000002,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1353,246,3,0.000351,0.08824177384000002,0.012910659249722012,0.000351,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
243,qwen8b,qwen3-8b,s100/longmem_ssa/lm_28_a0218,100,longmem_ssa,SSA,1,1,,1,2,2813,0.5,2.0,3828,121,2,0.002156,0.0003154444899631298,101,102,1726,638231,0.01276462,13,1,2.6e-07,0.012764880000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1356,241,3,0.000348,0.09177991222400002,0.013428324489963131,0.000348,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
244,qwen8b,qwen3-8b,s100/longmem_ssa/lm_28_a0480,100,longmem_ssa,SSA,1,1,,1,2,2868,0.5,2.0,3874,118,2,0.002173,0.00031793176098788553,101,102,1729,665189,0.013303780000000001,13,1,2.6e-07,0.013304040000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1350,245,3,0.000349,0.09548879779200001,0.013970971760987886,0.000349,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
245,qwen8b,qwen3-8b,s100/longmem_ssa/lm_29_a0099,100,longmem_ssa,SSA,1,1,,1,2,2107,0.5,2.0,3043,90,2,0.0017015,0.00024894656756598585,101,102,1778,681317,0.01362634,7,1,1.4e-07,0.01362648,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1407,192,3,0.000326,0.097063910304,0.014201426567565985,0.000326,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
246,qwen8b,qwen3-8b,s100/longmem_ssa/lm_29_a0294,100,longmem_ssa,SSA,1,1,,1,2,2104,0.5,2.0,3040,90,2,0.0017,0.0002487271024755662,101,102,1675,633781,0.01267562,7,1,1.4e-07,0.01267576,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1407,193,3,0.000327,0.09057126404799999,0.013251487102475566,0.000327,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
247,qwen8b,qwen3-8b,s100/longmem_ssa/lm_29_a0326,100,longmem_ssa,SSA,1,1,,1,2,2109,0.5,2.0,3043,90,2,0.0017015,0.00024894656756598585,101,102,1568,605913,0.01211826,7,1,1.4e-07,0.0121184,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1407,194,3,0.000327,0.08676331992,0.012694346567565986,0.000327,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
248,qwen8b,qwen3-8b,s100/longmem_ssa/lm_2_a0008,100,longmem_ssa,SSA,1,1,,1,2,1996,0.5,2.0,2976,121,2,0.00173,0.00025311640428395853,101,102,1751,658649,0.013172979999999999,14,1,2.8e-07,0.01317326,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1368,207,3,0.000329,0.094015246648,0.013755376404283957,0.000329,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
249,qwen8b,qwen3-8b,s100/longmem_ssa/lm_2_a0143,100,longmem_ssa,SSA,1,1,,1,2,1998,0.5,2.0,2976,121,2,0.00173,0.00025311640428395853,101,102,1696,642692,0.01285384,14,1,2.8e-07,0.01285412,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1368,212,3,0.000332,0.09185449297600001,0.013439236404283959,0.000332,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
250,qwen8b,qwen3-8b,s100/longmem_ssa/lm_2_a0216,100,longmem_ssa,SSA,1,1,,1,2,1994,0.5,2.0,2976,121,2,0.00173,0.00025311640428395853,101,102,1838,705051,0.01410102,14,1,2.8e-07,0.0141013,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1368,214,3,0.000334,0.10039238844,0.01468841640428396,0.000334,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
251,qwen8b,qwen3-8b,s100/longmem_ssp/lm_11_a0100,100,longmem_ssp,SSP,1,1,,1,2,2208,0.5,2.0,2894,338,2,0.002123,0.00031061625797389826,101,102,1676,640196,0.01280392,7,1,1.4e-07,0.012804059999999999,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2133,197,3,0.000438,0.092629831688,0.013552676257973897,0.000438,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_remaining348_fixresume_20260423_v1
252,qwen8b,qwen3-8b,s100/longmem_ssp/lm_11_a0111,100,longmem_ssp,SSP,1,1,,1,2,2144,0.5,2.0,2898,280,2,0.002009,0.00029393691110200733,101,102,1573,593189,0.01186378,7,1,1.4e-07,0.01186392,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1959,33,3,0.000314,0.085242647616,0.012471856911102008,0.000314,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
253,qwen8b,qwen3-8b,s100/longmem_ssp/lm_12_a0233,100,longmem_ssp,SSP,0,0,,0,1,398,0.5,2.0,490,264,1,0.000773,0.00011309767659624276,101,102,1583,610262,0.01220524,0,0,0.0,0.01220524,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2118,314,3,0.000506,0.08765178315199999,0.012824337676596242,0.000506,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
254,qwen8b,qwen3-8b,s100/longmem_ssp/lm_12_a0391,100,longmem_ssp,SSP,0,0,,0,1,427,0.5,2.0,490,293,1,0.000831,0.00012158366009246795,101,102,1628,619723,0.012394460000000001,0,0,0.0,0.012394460000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2208,319,3,0.000523,0.08911925560800002,0.013039043660092469,0.000523,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
255,qwen8b,qwen3-8b,s100/longmem_ssp/lm_13_a0062,100,longmem_ssp,SSP,0,0,,0,1,310,0.5,2.0,493,173,1,0.0005925,8.668871071574882e-05,101,102,1746,668550,0.013371,0,0,0.0,0.013371,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1863,220,3,0.000411,0.09478971359999999,0.013868688710715747,0.000411,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
256,qwen8b,qwen3-8b,s100/longmem_ssp/lm_13_a0090,100,longmem_ssp,SSP,0,0,,0,1,310,0.5,2.0,493,173,1,0.0005925,8.668871071574882e-05,101,102,1633,613825,0.0122765,0,0,0.0,0.0122765,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1863,225,3,0.000414,0.0873295294,0.012777188710715748,0.000414,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
257,qwen8b,qwen3-8b,s100/longmem_ssp/lm_13_a0136,100,longmem_ssp,SSP,0,0,,0,1,310,0.5,2.0,493,173,1,0.0005925,8.668871071574882e-05,101,102,1651,627845,0.0125569,0,0,0.0,0.0125569,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1863,158,3,0.000374,0.08897261531999999,0.013017588710715748,0.000374,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
258,qwen8b,qwen3-8b,s100/longmem_ssp/lm_13_a0273,100,longmem_ssp,SSP,0,0,,0,1,310,0.5,2.0,493,173,1,0.0005925,8.668871071574882e-05,101,102,1524,580155,0.0116031,0,0,0.0,0.0116031,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1863,223,3,0.000413,0.08272014028,0.012102788710715748,0.000413,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining631_20260422_v1
259,qwen8b,qwen3-8b,s100/longmem_ssp/lm_13_a0371,100,longmem_ssp,SSP,0,0,,0,1,322,0.5,2.0,493,185,1,0.0006165,9.020015216246268e-05,101,102,1670,635274,0.01270548,0,0,0.0,0.01270548,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1905,95,3,0.000343,0.08980025110400001,0.013138680152162463,0.000343,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
260,qwen8b,qwen3-8b,s100/longmem_ssp/lm_13_a0411,100,longmem_ssp,SSP,0,0,,0,1,310,0.5,2.0,493,173,1,0.0005925,8.668871071574882e-05,101,102,1668,618099,0.01236198,0,0,0.0,0.01236198,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1863,95,3,0.000336,0.087380653704,0.01278466871071575,0.000336,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p5_remaining348_fixresume_20260423_v1
261,qwen8b,qwen3-8b,s100/longmem_ssp/lm_13_a0458,100,longmem_ssp,SSP,0,0,,0,1,310,0.5,2.0,493,173,1,0.0005925,8.668871071574882e-05,101,102,1531,581800,0.011636,0,0,0.0,0.011636,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1863,158,3,0.000374,0.082678448,0.01209668871071575,0.000374,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
262,qwen8b,qwen3-8b,s100/longmem_ssp/lm_15_a0026,100,longmem_ssp,SSP,1,1,,1,2,2057,0.5,2.0,2864,251,2,0.001934,0.0002829636565810265,101,102,1575,594519,0.01189038,4,1,8e-08,0.01189046,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1893,209,3,0.000409,0.08599834920800001,0.012582423656581026,0.000409,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
263,qwen8b,qwen3-8b,s100/longmem_ssp/lm_15_a0114,100,longmem_ssp,SSP,0,0,,1,2,2129,0.5,2.0,2906,254,2,0.001961,0.0002869140282085796,101,102,1631,620502,0.01241004,4,1,8e-08,0.01241012,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1902,127,3,0.000361,0.08924905097600001,0.01305803402820858,0.000361,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
264,qwen8b,qwen3-8b,s100/longmem_ssp/lm_15_a0350,100,longmem_ssp,SSP,1,1,,1,2,2157,0.5,2.0,2923,293,2,0.0020475,0.0002995698484227775,101,102,1464,555653,0.01111306,4,1,8e-08,0.011113139999999999,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2007,98,3,0.00036,0.08046411727199998,0.011772709848422776,0.00036,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
265,qwen8b,qwen3-8b,s100/longmem_ssp/lm_16_a0134,100,longmem_ssp,SSP,0,0,,0,1,348,0.5,2.0,485,219,1,0.0006805,9.956399602036636e-05,101,102,1854,682717,0.013654340000000001,0,0,0.0,0.013654340000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1974,33,3,0.000316,0.09616497983200001,0.014069903996020367,0.000316,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
266,qwen8b,qwen3-8b,s100/longmem_ssp/lm_16_a0410,100,longmem_ssp,SSP,0,0,,0,1,366,0.5,2.0,485,237,1,0.0007165,0.00010483115819043718,101,102,1756,668769,0.013375380000000001,0,0,0.0,0.013375380000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2025,179,3,0.000411,0.094943650024,0.013891211158190439,0.000411,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
267,qwen8b,qwen3-8b,s100/longmem_ssp/lm_16_a0418,100,longmem_ssp,SSP,0,0,,0,1,366,0.5,2.0,485,237,1,0.0007165,0.00010483115819043718,101,102,1767,675954,0.01351908,0,0,0.0,0.01351908,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2025,250,3,0.000454,0.096219707184,0.014077911158190437,0.000454,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
268,qwen8b,qwen3-8b,s100/longmem_ssp/lm_19_a0272,100,longmem_ssp,SSP,0,0,,0,1,175,0.5,2.0,480,51,1,0.000342,5.0038040615672735e-05,101,102,1523,566605,0.011332100000000001,0,0,0.0,0.011332100000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1398,33,3,0.000229,0.07935980628000001,0.011611138040615674,0.000229,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
269,qwen8b,qwen3-8b,s100/longmem_ssp/lm_1_a0168,100,longmem_ssp,SSP,0,0,,0,1,303,0.5,2.0,479,180,1,0.0005995,8.771288113770702e-05,101,102,1621,621371,0.01242742,0,0,0.0,0.01242742,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1734,167,3,0.00036,0.087998958216,0.012875132881137707,0.00036,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
270,qwen8b,qwen3-8b,s100/longmem_ssp/lm_1_a0245,100,longmem_ssp,SSP,0,0,,0,1,303,0.5,2.0,479,180,1,0.0005995,8.771288113770702e-05,101,102,1664,650354,0.01300708,0,0,0.0,0.01300708,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1734,101,3,0.000321,0.09169426118400001,0.013415792881137707,0.000321,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
271,qwen8b,qwen3-8b,s100/longmem_ssp/lm_1_a0283,100,longmem_ssp,SSP,0,0,,0,1,302,0.5,2.0,479,179,1,0.0005975,8.742026101714754e-05,101,102,1713,650528,0.01301056,0,0,0.0,0.01301056,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1728,237,3,0.000401,0.092262830288,0.013498980261017146,0.000401,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
272,qwen8b,qwen3-8b,s100/longmem_ssp/lm_1_a0406,100,longmem_ssp,SSP,0,0,,0,1,303,0.5,2.0,479,180,1,0.0005995,8.771288113770702e-05,101,102,1590,608287,0.01216574,0,0,0.0,0.01216574,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1734,164,3,0.000358,0.08619675815200001,0.012611452881137707,0.000358,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
273,qwen8b,qwen3-8b,s100/longmem_ssp/lm_1_a0422,100,longmem_ssp,SSP,0,0,,0,1,303,0.5,2.0,479,180,1,0.0005995,8.771288113770702e-05,101,102,1655,629049,0.01258098,0,0,0.0,0.01258098,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1734,240,3,0.000404,0.08934924130400002,0.013072692881137707,0.000404,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
274,qwen8b,qwen3-8b,s100/longmem_ssp/lm_1_a0470,100,longmem_ssp,SSP,0,0,,0,1,303,0.5,2.0,479,180,1,0.0005995,8.771288113770702e-05,101,102,1691,647915,0.0129583,0,0,0.0,0.0129583,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1734,97,3,0.000318,0.09134035524000002,0.013364012881137708,0.000318,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
275,qwen8b,qwen3-8b,s100/longmem_ssp/lm_21_a0011,100,longmem_ssp,SSP,1,1,,1,2,1886,0.5,2.0,2692,245,2,0.001836,0.0002686252706736115,101,102,1643,629478,0.01258956,3,1,6e-08,0.01258962,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1971,302,3,0.000477,0.091143734376,0.013335245270673611,0.000477,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
276,qwen8b,qwen3-8b,s100/longmem_ssp/lm_21_a0237,100,longmem_ssp,SSP,1,1,,1,2,2016,0.5,2.0,2768,256,2,0.001896,0.00027740387429039617,101,102,1510,570007,0.01140014,3,1,6e-08,0.0114002,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2031,268,3,0.000465,0.08299226895999999,0.012142603874290395,0.000465,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
277,qwen8b,qwen3-8b,s100/longmem_ssp/lm_21_a0300,100,longmem_ssp,SSP,1,1,,1,2,1914,0.5,2.0,2793,170,2,0.0017365,0.0002540674196757769,101,102,1690,641785,0.0128357,3,1,6e-08,0.01283576,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1758,208,3,0.000388,0.092118254848,0.013477827419675776,0.000388,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
278,qwen8b,qwen3-8b,s100/longmem_ssp/lm_23_a0227,100,longmem_ssp,SSP,1,1,,1,2,1915,0.5,2.0,2701,219,2,0.0017885,0.0002616755428103236,101,102,1587,601220,0.0120244,4,1,8e-08,0.012024479999999999,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1962,33,3,0.000314,0.086119543104,0.012600155542810323,0.000314,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
279,qwen8b,qwen3-8b,s100/longmem_ssp/lm_26_a0372,100,longmem_ssp,SSP,1,1,,1,2,2099,0.5,2.0,2779,326,2,0.0020415,0.00029869198806109905,101,102,1601,602082,0.01204164,3,1,6e-08,0.012041699999999999,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2163,184,3,0.000435,0.08731724916,0.012775391988061099,0.000435,results.json,longmemeval_fixed2k_openclaw_doc_qwen8b_fidelity_otherapi_p10_retry3_remaining758_20260422_v1
